username,MeanMoves,StdMoves,MeanEloDiff,WinRate,WinRate_PosEloDiff,WinRate_NegEloDiff,Mean_ACPL,Std_ACPL,Mean_Game_ACPL_Variance,After_opening_ACPL,Mean_Material_Imbalance,Std_Material_Imbalance,FightingCapability,n_loss_games,ComebackIndex,n_loss_games_for_comeback,CollapseIndex,n_win_games
sametrik,27.4375,14.338613368569966,-7.5625,43.75,33.33333333333333,57.14285714285714,75.44671872730042,26.19033540384552,16410.23896346447,76.55595238095238,0.48850664442472,2.231760281751063,0.5974469817959058,10,0.2,10,0.3333333333333333,9
saruar,44.375,13.889444433333775,73.25,40.625,26.923076923076923,100.0,38.00400837496208,11.763350780084124,4322.874520720089,46.29640238183716,-0.4237007231135384,1.5633446538143807,0.3812823050353443,7,0.0,7,0.2857142857142857,7
sasanx,37.8125,19.14582199854579,-57.1875,62.5,66.66666666666666,60.0,44.004791775171206,20.95667272110107,8592.098309802495,56.720616909410005,0.1856515501576744,1.1600122759261065,0.5165680051480477,7,0.2857142857142857,7,0.1666666666666666,6
sergon86,34.1875,13.417494798458712,86.8125,21.875,25.0,0.0,62.98143282114465,29.012801217039524,14467.387455929089,67.42445947570947,-0.4774370049184974,3.821547502109465,0.5830497371114326,14,0.0714285714285714,14,0.4,5
shakruk,29.75,10.63014581273465,1.625,50.0,50.0,50.0,60.04389754410103,24.20009916903168,13143.127719647851,80.05523169161756,-0.1772665713490183,2.0376225805119743,0.4538381675507572,10,0.3,10,0.2,10
sirohach,41.6875,13.93661245305568,-14.75,43.75,38.88888888888889,50.0,42.09323045442842,15.6151884444354,7437.959980141599,47.71577682601576,0.1994621721852641,1.6172017131572047,0.45462038368301,11,0.1818181818181818,11,0.2,5
slava55,36.5625,15.314345126928108,11.0,53.125,42.85714285714285,61.11111111111112,55.42929413782405,20.22184746740752,11016.112653840268,78.73787688559538,0.3052450438662208,1.972268842875886,0.4132343086599175,7,0.1428571428571428,7,0.1111111111111111,9
spear66,35.1875,13.387649781297188,51.9375,46.875,36.36363636363637,70.0,81.93345488440103,41.20095098450895,24401.725738943514,130.65965302204796,0.1933352718491018,3.240933683377762,0.5566373252696807,11,0.1818181818181818,11,0.3636363636363636,11
stig_65,36.5625,14.165539170818738,96.8125,37.5,40.0,0.0,63.68963896946898,22.238466204555102,12112.697831811056,72.27368788744205,0.5190281203436533,1.509918895768917,0.5349093359505022,13,0.2307692307692307,13,0.1428571428571428,7
sting47,33.625,15.986973864159951,-37.875,75.0,87.5,62.5,41.2662078212076,18.03175029727072,6570.902124012041,55.889681815768775,0.2300652854561417,1.64702005409787,0.1636539308742841,4,0.25,4,0.0,11
swesub,28.875,18.384323031684723,-4.25,50.0,55.55555555555556,42.85714285714285,66.88151660122838,29.64342500883292,15424.554652931947,69.30355920960758,-0.1008592522483692,2.2236640073786464,0.4829746270464651,9,0.2222222222222222,9,0.1111111111111111,9
tarnanas,27.4375,6.292522016912879,-3.8125,37.5,16.666666666666664,50.0,55.38117814064424,23.77415269119508,10647.277157336435,49.009020146520136,0.6411078500628375,2.676143859820682,0.5292929397235051,13,0.3076923076923077,13,0.3333333333333333,6
thiaguinho,33.5,12.274635093014645,-34.8125,68.75,50.0,80.0,52.20684024114166,15.34735581038148,8323.49343866893,68.0100895183248,-0.2246641014657355,1.6253219883782768,0.549329738043169,8,0.375,8,0.0,7
titoo,38.5,13.890044396377332,-43.6875,40.625,0.0,72.22222222222221,53.351580342506665,15.837362831114216,12029.038436417826,54.766620047459625,0.1589553615485039,2.041449573036794,0.4144406620770919,12,0.1666666666666666,12,0.375,8
topolecka,39.5625,16.09541860281987,-53.125,46.875,0.0,57.692307692307686,57.542320408455694,24.57913532503977,13007.612883548958,65.5892816560011,-0.2581938959372664,2.611925679401281,0.4944006545827941,10,0.2,10,0.2,10
topolyok,42.0625,18.94366648777369,-66.1875,56.25,50.0,58.333333333333336,54.75934679573444,21.03984540978567,12990.007477688736,63.87013540145859,0.6257941587663542,2.082633966626547,0.4854489370236535,10,0.4,10,0.0,8
treze_13,33.625,19.141142424979066,26.5,43.75,42.85714285714285,44.44444444444444,53.25515527061206,19.829069035158312,13298.455614014489,81.28235636417456,1.064596635012779,2.2728004254405287,0.5006146330321103,11,0.1818181818181818,11,0.3,10
tumursuh,41.5625,12.685786009020752,-62.125,59.375,66.66666666666666,57.692307692307686,38.307181742920434,15.094180398385827,6263.577282280937,45.8040029824167,-0.3242915583738866,1.5915110367411778,0.27040509164743,7,0.2857142857142857,7,0.1,10
v_clava38,36.6875,17.86885092369773,-66.125,43.75,50.0,42.85714285714285,39.869506365391125,23.75697542285827,7244.006096331564,61.24207237343267,0.8700273193352196,2.1203494864515995,0.5482519045899327,6,0.1666666666666666,6,0.125,8
vald-vald-april,33.0,8.238122763510304,-86.6875,81.25,66.66666666666666,84.61538461538461,43.687360621020034,16.174499935736716,7387.107623004264,53.03236412746917,0.1513330077495375,1.8738871788820248,0.3647058823529411,1,0.0,1,0.0714285714285714,14
valva,46.9375,21.461496530608795,41.75,50.0,45.45454545454545,60.0,37.48363083317653,14.202648572886684,6112.026095880454,48.18525602406521,0.7949632453276656,1.6166515225596114,0.4759602049720748,8,0.125,8,0.0,8
veyschelik,32.375,14.117955470487455,-23.5625,43.75,14.285714285714285,66.66666666666666,63.39176181334951,23.206751997739136,12195.711848380972,107.67469838895728,-0.0972349739859186,1.5552994449010078,0.4022443680592927,10,0.1,10,0.1428571428571428,7
vlada555,44.1875,19.29151367829907,-3.75,68.75,68.75,68.75,49.92366809455295,16.425213517102684,9125.32271232128,46.10312135049393,-0.0523961847156321,1.817864928922705,0.6389138356201474,10,0.5,10,0.0,7
vladimir1956,35.25,11.618950038622252,3.8125,31.25,25.0,37.5,46.184369162207545,16.424075758211234,5923.406168312987,49.94506497069279,-0.2579820942610259,1.6461151830772578,0.4864710928538382,12,0.1666666666666666,12,0.3333333333333333,6
vleone,37.4375,14.40818633046274,-23.875,53.125,50.0,55.55555555555556,69.60208217941403,31.68335814959337,18320.00014192399,86.34755605882393,1.1319842745795532,2.410711980988769,0.5938164050638005,8,0.25,8,0.3333333333333333,12
wbrown358,34.0,13.793718377097116,51.0,40.625,31.818181818181817,60.0,62.24750426568249,21.310247715144225,8253.002885899792,88.56299664195939,-0.4894763110008255,4.020373382711058,0.5764968973735252,12,0.1666666666666666,12,0.4,5
wonderworker,32.75,10.92703070371819,3.6875,43.75,33.33333333333333,57.14285714285714,78.87591182252613,26.65376121749818,20109.08184262465,109.69845418743884,-0.4267830368454636,2.469222257992452,0.4050581048658417,13,0.3076923076923077,13,0.2857142857142857,7
yanaaa,35.4375,11.67886267293752,10.6875,37.5,12.5,57.14285714285714,64.16506939715842,32.78399020378715,17907.52934454736,100.53835110339637,0.742444689450324,1.7553575705724187,0.4937047553535009,9,0.1111111111111111,9,0.5,12
yusuftu59,41.5,18.395651660107067,-43.625,68.75,60.0,72.72727272727273,49.790767992241584,20.15878701207888,10273.00878507836,109.11247157769992,-0.0929875478018021,2.2045296237136305,0.2672794142693034,5,0.2,5,0.0909090909090909,11
zey89,40.0,20.79102370415336,-50.6875,43.75,0.0,63.63636363636363,68.22377852653902,25.626730219447403,14130.942159067105,86.45039038903849,0.5255473292491943,2.4317619779364907,0.60303211453481,10,0.2,10,0.3333333333333333,9
